reathaí,runner
fógairt,announce
tionóisc,an accident
ceimic,chemistry
cíocras,peaches
ionchas,prospect
sobal,sobal
caitín,cat
bunáit,base
crobh,crof
mánla,manly
tiús,thickness
teileascóp,telescope
tréaslaigh,congratulate
carthanach,charitable
suaimhnigh,relax
míshuaimhneach,restless
goilliúnach,gullible
mínádúrtha,unnatural
simplíocht,simplicity
cléireachas,clerkship
camógaíocht,camo
díshealbhaigh,evict
coigilteas,savings
eatramhach,interim
míthreoir,misleading
cruthanta,created
alúmanam,aluminum
fras,shower
cón,cone
bolcán,volcano
déine,intensity
próis,prose
pionna,peg
Ruanda,Rwanda
aimsiú,find
aíonna,guests
dúbailt,double
léanmhar,scholarly
líomóid,lemon
braillín,braille
tearc,rare
easóg,pheasant
bullán,bull
bailí,valid
grod,rot
crón,grief
gléasadh,dress up
siúinéir,a carpenter
easpórtáil,export
Comaoineach,Communion
scairteach,diaphragmatic
inimirceach,immigrant
cabaireacht,cabal
geilleagrach,economic
dothuigthe,incomprehensible
conablach,carcass
maróg,pudding
goimh,gom
seangán,ant
ceadúnaí,licensee
spréach,spark
scláta,slate
eadhon,namely
plásóg,playground
glaodh,was called
sionad,synod
ciarsúr,handkerchief
spleodar,excitement
clárlann,registry office
cóimhéid,equal size
adhradh,worship
sciuird,squirrel
scolb,scolb
sonrú,specify
amas,hits
éigh,shout
blaiseadh,taste
miotaseolaíocht,mythology
gallúnach,soap
dea-mhéin,good wishes
cainteach,talkative
trup,troop
péac,sprout
cána,cane
feá,beech
torrach,pregnant
cuimilt,tear
scáthlán,umbrella
caismirt,cashmere
stopadh,stop
dallóg,blind
flaith,heaven
trádálaí,trader
cruaigh,hardened
mnaoi,wife
disciplín,discipline
sármhaith,excellent
iartharach,western
scrúdaitheoir,examiner
coinníollach,conditional
heipitíteas,hepatitis
féinmhuinín,self confidence
deilgneach,smallpox
clóscríobh,typing
poitigéir,chemist
fánaíocht,wandering
srann,snore
eitic,ethics
abú,abu
aonraic,lonely
biorach,sharp
créachta,wounds
meirge,rust
peiteal,petal
eisiach,exclusive
tírghrá,patriotism
eibhear,granite
íorónta,ironic
paisean,passion
spíosra,spice
cromán,hip
bailéad,a ballad
ha,ha
coip,copy
Éabha,Eve
hormón,hormone
giolcach,reed
léirscrios,utter devastation
drogallach,reluctant
Corcaíoch,Corky
deisiúchán,repair
cruthaitheoir,creator
paidreoireacht,prayer
ardtráthnóna,late afternoon
baisteadh,baptism
pátrúnacht,patronage
draighean,thorns
sorcas,circus
báith,drowned
tighe,house
láí,day
gaireas,apparatus
saileach,willow
eilimint,element
ballóg,ball
paicéad,packet
dorchla,corridor
póstaer,poster
giobal,loot
tobainne,suddenly
marbhán,carnage
saighid,arrows
tanc,tank
ráig,an outbreak
scol,school
leite,porridge
searr,sor
baoth,boat
díosal,diesel
néaróg,nervous
callánach,noisy
gléigeal,chatter
cuibheasach,average
coinsiasach,conscientious
teoiriciúil,theoretical
oirthuaisceart,northeast
sofaisticiúil,sophisticated
diabhlaíocht,devotion
caighdeánaigh,standardize
féidearthacht,possibility
ceolfhoireann,an orchestra
braighdeanas,captivity
sóisialaí,socialist
toircheas,pregnancy
breall,breast
calma,calm
cúb,cub
ógra,youth
fáinleog,swallow
eilifint,an elephant
leacaigh,flattened
díchuir,expel
Earcail,Hercules
carcair,Carcar
suimigh,sum up
crosta,vetoed
lasadh,burning
fungas,fungus
deasóg,sedóg
fáiltiú,reception
car,car
fáilí,welcome
crúca,hook
curfá,chorus
slinn,slim
siúlach,ambulatory
cíocrach,cheesy
imeartas,action
gallán,gallant
mogall,mesh
srianta,restrictions
agairt,sue
folíne,ext
baineannach,female
teagmhasach,incidental
cliarlathas,bureaucracy
brúidiúlacht,brutality
uaillmhianach,ambitious
caithréimeach,seasonal
coimeádán,container
seascair,six
ráthaíocht,guarantee
sealgaire,hunter
coraíocht,henry
malartach,alternate
spleách,dependent
duirling,anthill
aicmeach,classy
comhbhá,compassion
luachra,rush
iora,squirrel
tic,tick
neos,closer
múnlú,shaping
críon,crimson
fiafraí,to ask
gandal,gandal
daonscoil,public school
comhiomlán,aggregate
éascaíocht,ease
cuíosach,appropriate
snoíodóireacht,carving
sealaíocht,relay
mionghearr,short cut
foréigneach,violent
pictiúrtha,pictorial
gáirsiúil,obscene
fearúil,manly
fuirist,easy
croiméal,chrome
táthaigh,weld
tarra,tar
stua,arc
géim,game
fuip,whip
orra,on them
bóna,a boa
eag,ed
fíoch,fierce
buach,win
corna,coil
barda,ward
teaspach,hot
ildánach,versatile
bachlóg,bud
máinlia,a surgeon
crúsca,jar
ruball,rub
iomair,ridges
réamhráite,aforementioned
cúiseamh,charge
reachtach,legislative
iothlainn,a hospital
trópaiceach,tropical
contrártha,contrary
criathrach,sieve
damnaigh,damn
gairbhéal,gravel
deachtóir,a dictator
fisiceach,physical
préimh,premium
altram,foster
damhna,damn
araicis,arachnids
bodhrán,bodhrán
diúracán,missile
puiteach,muddy
uchtaigh,adopt
ficheall,chess
grág,love
gram,gram
con,con
cupa,cup
puth,put
éidir,even
snigh,snow
creathán,a cradle
doirteal,sink
cuthach,crazy
brachán,bran
cúigiú,fifth
raibhe,yes
saoirsigh,freedom
séasúrach,seasonal
gioblach,ragged
impiriúil,imperial
amaitéarach,amateur
uathoibríoch,automatic
comhcheangail,combination
sceimhlitheoireacht,terrorism
grianghrafadóir,photographer
iarmhairt,consequence
ceanndána,heads
rómánsach,romantic
sionagóg,synagogue
Muireann,Dies
gléineach,glassy
seithe,hide
tíriúil,country
greadadh,creation
misnigh,courage
ceirtlín,agglomerate
polláire,pollster
beoga,lively
básta,grown up
díorma,detachment
fuáil,sewing
camas,camas
ail,al
plá,plague
sorn,stove
speal,scythe
coisí,pedestrians
neimhe,heaven
imleacán,navel
fiaclach,toothy
riabhach,a zebra
leathán,sheet
cardáil,carding
miosúr,a measure
glaise,green
brathadóir,detector
toirtiúil,voluminous
glioscarnach,sparkling
mairtíreach,martyr
anróiteach,annoying
míchothrom,uneven
easaontaigh,disagree
brothallach,boisterous
creidmheach,a believer
comhcheangal,combination
gluaisrothar,motorcycle
comharthaíocht,signaling
cúngaigh,narrow down
easnamhach,deficient
gréasaí,shoemaker
tnúthán,look forward
liodán,Lidoan
ballóid,ballot
tranglam,clutter
tuaslaig,dissolve
bonnán,badge
sciúr,scour
tóraí,tory
díleá,digestion
chan,sing
daid,dad
glam,glam
traonach,trough
meacan,mechanism
soléite,illuminated
teirminéal,terminal
clisteacht,cleverness
muisiriún,mushroom
ardmhéara,mayor
cúirtéis,a compliment
deabhóid,devotion
glantóir,cleaner
tintreach,lightning
ceannlíne,headline
teirmiméadar,thermometer
meánaoiseach,medieval
díthreabhach,hermit
fóirdheontas,subsidy
printíseach,apprentice
brionglóideach,dreamy
leabharlannaí,a librarian
paiteanta,patent
bladhm,flame
priosma,prism
carghas,Lent
caiptín,captain
príomh,main
clochach,stony
breiseán,plugin
salaigh,dirty
ámharaí,lucky
logainm,placename
buaine,permanent
spalp,poster
mona,coin
ceant,auction
fógróir,advertiser
raghaidh,went
tráidire,a tray
púicín,pumice stone
tintrí,lightning
tóstal,total
ardnósach,advanced
craoslach,broadcast
inchreidte,credible
cairtchlár,cardboard
strainséartha,strangers
láithreacht,presence
tuairisceán,return
críonnacht,prudence
mailíseach,malicious
cáinaisnéis,taxation
láimhdeachas,turnover
díograiseoir,an enthusiast
ceangailteach,binding
ceartchreidmheach,orthodox
suaitheadh,disturbance
greamachán,adhesive
coigil,each other
sádach,sad
slisne,slice
buacach,triumphant
siosúr,scissors
seanda,ancient
duanaire,an anthology
gearrán,complaint
binneas,sweetness
fánaí,slopes
saobh,perverted
bráth,any
innilt,graze
stumpa,stump
searg,fade away
raca,rack
éamh,gone
rial,rule
scan,scan
díbh,of you
búr,bur
falla,fall
maratón,marathon
fochair,benefits
líneáil,lining
rúitín,ankle
Gaelachas,Gaelicism
díchéillí,hard work
faichilleach,sarcastic
rómánsaíocht,romance
cothromóid,an equation
scliúchas,sleuthing
adhlacadh,burial
coincréit,concrete
reachtaigh,legislate
macnas,thinking
clódóir,printer
cneáigh,wounds
slogadh,swallow
spíceach,spiky
plab,plab
bíos,bis
drúis,druses
slíoc,slime
scafánta,scraped
satail,saddle
atáirg,reproduction
snagcheol,jazz
tríthoiseach,three dimensional
geáitsíocht,gesture
áititheoir,occupier
socheolaíocht,sociology
taibhseach,gorgeous
meisceoir,a drunkard
braistint,feeling
greille,grid
díseart,hermitage
éarlais,deposit
cnámhach,bony
gortach,painful
baghcat,boycott
Maitias,Mathias
gráig,graig
camall,camel
oibir,work
snag,snag
scís,scissor
spor,spur
dál,on
sóid,soda
tan,tan
pol,pol
méin,ore
falsa,fake
vótálaí,voter
caolaigh,dilute
greanta,engraved
aibigh,mature
triuch,whooping cough
grádaigh,grade
bantracht,widowhood
cainníocht,quantity
dofheicthe,invisible
dáiríreacht,seriousness
ardaitheoir,elevator
sofheicthe,visible
graiméar,grammar
easláinte,illness
coimeádaí,keeper
liúigh,lie down
angadh,angad
giorra,shorter
siséal,chisel
cionnas,how
buailtín,hit
crábhadh,torment
malrach,dirty
tréas,treason
radar,radar
oidhe,of him
breab,bribe
suairc,cheerful
matal,metal
baois,folly
maraí,killer
péarla,pearl
súp,soup
rop,auction
naí,nay
adhastar,worship
toghroinn,electoral division
reisimint,regiment
druileáil,drill
ildathach,versatile
murascaill,gulf
caoinchead,courtesy
cliniciúil,clinical
ainmhíoch,animal
creidiúnaigh,believers
macántacht,honesty
streachailt,struggle
saoráideach,free
forghabháil,occupation
leithscéalach,apologetic
scoltacha,scouting
réasúnaigh,rational
iomrascáil,mediate
araltach,herald
faltanas,presence
stangadh,stunned
pleidhce,Pledge
tornapa,turnip
aosaigh,adults
sórtáil,sorting
roisín,resin
neon,neon
calm,calm
leig,let
ocsaíd,oxide
gliú,glue
sip,sip
ded,ded
mor,mor
eis,out
easlán,infirm
lionsa,lens
hearóin,heroin
súgartha,play
státrúnaí,secretary of state
taidhleoir,a diplomat
corpartha,corporate
nósmhaireacht,custom
maoithneach,tender
cáipéiseach,capacious
solúbthacht,flexibility
sceirdiúil,skilful
cantaireacht,singing
malltriallach,slow-moving
sothuigthe,comprehensible
muirnigh,sear
slinneán,stream
binbeach,bimbo
cúltaca,backup
bolaigh,smell
saolré,lifetime
fabhra,favor
tím,time
giar,gear
bácús,bakery
díothú,annihilation
geir,fat
form,form
leitir,letter
móitíf,motif
gliceas,wisdom
airneán,arable
núicléas,nucleus
fáinneach,ringing
rialtacht,regularity
tíoránach,tyrannical
gearrthóg,clip
maighnéadach,magnetic
scamallach,cloudy
saoithiúil,sophisticated
meicníocht,mechanism
réaltbhuíon,constellation
speisialtóir,a specialist
ollscolaíocht,university
míchruinn,inaccurate
ceannairc,rebellion
cailciam,calcium
idirlinn,bridge
éabhlóid,evolution
iolraigh,multiply
socracht,stillness
Ádhamh,Adam
ciotóg,chitoge
ionúin,beloved
ríl,reel
díocas,diligence
eilit,elite
cnead,race
drann,a piece
scuad,squad
balún,balloon
dól,to drink
cócó,cocoa
lódáil,loading
mullán,mullan
lánseol,full sail
tachrán,toddler
diamant,diamond
áithrid,place of residence
toirtín,tart
faiteadh,found out
folcadán,a bath
carthanas,charity
buinneach,diarrhoea
cionroinn,apportionment
coigeartú,adjustment
bláthach,Buttermilk
soilseach,luminous
guairdeall,wrist
easaontóir,a dissenter
uilechumhachtach,omnipotent
cearrbhachas,gambling
leathbhádóir,half boat
fáistineach,fastidious
leifteanant,lieutenant
impiriúlachas,imperialism
ceapadóireacht,planning
déiríocht,dairy
allmhaire,import
aiféaltas,disgust
dreancaid,fleas
itheachán,eating
caiteach,spent
insteall,injection
conairt,contract
gnaíúil,sexual
cairéad,carrot
priacal,risk
scaoll,panic
aló,hello
rírá,very much
gaibh,catch
árach,insurance
neartú,strengthen
bulaí,bully
sanas,notice
andúil,addiction
imlitir,circular
siléar,cellar
múisiam,museum
seachtú,seventh
brocaire,broker
flannbhuí,orange
ceartúchán,correction
aeistéitic,aesthetics
leathanbhanda,broadband
tréimhseachán,a periodical
lúcháireach,joyful
cónaitheoir,resident
buaircíneach,conifer
tírghráthóir,patriot
baitsiléir,bachelor
artaire,artery
margáil,bargain
luamhán,lever
collach,collach
guaim,Guam
iúd,judder
balc,balk
dusta,dust
cuain,harbor
cluthar,cozy
scorach,sarcastic
bacanna,barriers
céaduair,first time
pléadáil,plead
magairle,testicles
nóisean,notion
piostal,pistol
tochais,itching
marana,marana
sabóid,sabbath
iomdha,many
Cincís,Pentecost
seasmhacht,stability
coilíneacht,colony
réchúiseach,relaxed
neamhrialta,irregular
gleacaíocht,gymnastics
comhardaigh,joint search
triantánach,triangular
oighearshruth,glacier
caipitleachas,capitalism
loingseoireacht,shipping
coirpeacht,physicality
diamhrach,sorry
meirgeach,rusty
curaíocht,plowing
ciniciúil,cynical
bearbóir,barber
contrárthacht,contradiction
deimhnitheach,confirmatory
aislingeach,dreamy
seansailéir,chancellor
ilbhliantóg,perennial
puisín,puisin
téacht,a clot
fónamh,serve
coirceog,beehive
parlús,parlor
plimp,plimp
ochón,even
pluc,pluck
reo,freezing
tlú,curl
forc,fork
gábh,need
stáir,history
iompú,turned
stoith,stock
céimiúil,graduated
nithiúil,concrete
oibreoir,operator
carraeir,cars
druilire,driller
créacht,wound
áineas,recreation
trinse,trench
cleithiúnaí,dependent
garraíodóir,a gardener
clódóireacht,printing
idirmheánach,intermediate
caithréim,season
téaltaigh,go away
friochtán,frying pan
blaincéad,blanket
infheicthe,visible
ilbhliantúil,perennial
tréaniarracht,effort
piliúr,a pillow
brístín,British
crompán,croup
coscair,prevent
faireog,gland
líneach,linear
beartán,parcel
boige,soft
lása,lace
haca,hockey
orla,in words
rúta,route
séis,melody
ornáid,ornament
dordán,buzz
silín,cherry
doire,grove
rangú,classification
léana,woes
geonaíl,gnawing
sileadh,flowing
mantach,mantic
robálaí,robber
ruaille,reed
cronaigh,croon
góilín,an inlet
cleith,cleft
tuisle,incense
athraitheach,variable
proinnteach,prompt
uaillmhian,ambition
iompórtáil,import
tabhartas,donation
gnáthamh,routine
méanfach,yawn
searbhas,sarcasm
mioscais,dishes
riarthach,administrative
galántacht,elegance
gnótha,businesses
díspeag,contempt
diúlach,negative
aispeist,asbestos
craosach,craggy
trodach,fighting
Véineas,Venus
canta,sing
báiní,white
péacóg,peacock
rúid,things
fiús,fuse
áirc,ark
ailp,alp
brod,brod
seort,sort
dalba,dalba
fearrde,best
braonach,drop
uasaicme,top class
plandóir,a planter
plástar,plaster
trumpa,trumpet
discréideach,discreet
maoithneachas,tenderness
éadomhain,shallow
sioscadh,ice cream
dí-armáil,disarm
tuirsiúil,tiring
fearúlacht,manliness
diagaire,a theologian
mírialta,irregular
searradh,sedation
dúiseacht,wake up
lánchúlaí,full back
gaineamhlach,sandy
ilchineálach,diverse
leasaitheach,corrective
leathcheann,an idiot
scaird,jet
postas,postage
seodra,jewellery
nimhiúil,poisonous
aibíocht,maturity
maicréal,mackerel
bréantas,dismissal
dearcán,acorn
foclach,verbal
searc,shark
brosna,encouragement
casán,casana
diúg,ditch
pinc,pink
gine,gene
toill,depth
sirriam,sheriff
biaiste,bias
oibríoch,operative
míntír,plain land
cliath,side
réamhaisnéis,forecast
printíseacht,apprenticeship
geamaireacht,gaming
náisiúnaíoch,nationalist
ceannródaíoch,pioneering
smugairle,jellyfish
sruthlaigh,rinse
rithimeach,rhythmic
gleanntán,a valley
ceisteach,a question
taiscumar,reservoir
bleachtaireacht,detective
comhuaineach,simultaneously
coibhéiseach,equivalent
préach,preach
gruagach,hairy
aiseolas,feedback
aontíos,together
meancóg,mancog
gaimbín,Gambian
scagadh,filtering
trunc,trunk
diúité,duty
cumar,confluence
análú,breathing
scáin,crack
scun,skunk
raid,raid
táir,Come on
sin-,so-
scine,skin
cuilt,a quilt
muirí,maritime
cadhan,what
trúig,trick
lacht,milk
cáith,feel
sotal,arrogant
aonarán,alone
cumhrán,perfume
coimrigh,abstract
réaltach,starry
tóchar,build
carrach,a car
domhanleithead,latitude
trasraitheoir,transistor
bunsraith,foundation
teicneoir,technician
gealbhan,sparrow
deasaigh,tidy up
bailíocht,validity
aireachas,caution
codlatach,sleepy
meánchiorcal,equator
banaltracht,nursing
cruthaíocht,creation
potaireacht,pottery
grianán,conservatory
díomách,disappointed
bisigh,be happy
bordáil,boarding
feacht,campaign
scéith,spawn
toghairm,summons
luachair,rush
meidhir,medhir
bíseach,spiral
léigiún,legion
múisc,Musk
curaí,curry
náid,zero
ua,grandson
cúil,rear
dóbair,dober
caiple,chapel
buirg,borough
racán,raccoon
léimt,jump
míoltóg,midge
buinneán,beetroot
cruimh,rust
earcach,recruit
eaglach,fearful
tarcaisneach,permissive
duillsilteach,deciduous
seanaimseartha,old fashioned
dreapadóireacht,climbing
promhadán,test tube
céannacht,identity
aiséirigh,resurrected
micreafón,microphone
seanmóirí,preachers
marbhánta,stagnation
breathnóir,observer
eisimirce,emigration
rámhaille,rowdy
miondíol,retail
mianadóireacht,mining
fantaisíocht,fantasy
coimheascar,neighborhood
máinliacht,surgery
naipcín,a napkin
bhfuil,yes
soilsiú,lighting
aláram,alarm
áiméar,aim
tuairt,crash
ádhúil,lucky
caiteoir,consumer
bráca,brac
bró,sadness
sár,excellent
déad,dead
stróc,stroke
neamh-,non-
inspéise,of interest
peacaigh,sinners
scéalach,anecdotal
creagach,rocky
leantóir,trailer
tréidlia,a veterinarian
snámhaí,swimmer
grástúil,gracious
seamróg,shamrock
roicéad,rocket
crotach,crotch
crústa,crust
mífhoighne,impatience
cadhnaíocht,quantity
aontaobhach,unilateral
moilleadóireacht,procrastination
neamhoifigiúil,unofficial
athbhunú,restoration
reibiliún,rebellion
ilchríoch,continent
muirneach,murky
tuaslagóir,solvent
tarraiceán,drawer
reachtaire,rector
truacánta,compassionate
caoireoil,sheep
pointeáil,pointing
leachtach,liquid
áthasach,happy
místuama,mischievous
Naitsíoch,Nazi
curadóireacht,sowing
athaontaigh,reunited
seachantach,evasive
mílítheach,militia
creathnach,shaky
aonaránach,solitary
forrán,fork
fiaigh,hunt
leitís,lettuce
ligthe,let
ceartú,correction
bladar,bladder
geirbe,gerber
anamúil,soulful
óráidí,speeches
lábán,baby
síog,a fairy
earr,err
liag,lie
dóib,for them
colpa,colpa
snap,snap
ogham,my son
buaidh,victory
lonnú,location
fáistine,fasten
sainordú,mandate
aigeanta,he knows
ceobhrán,drizzle
grúpáil,grouping
drisiúr,dresser
cairéal,quarry
picnic,picnic
copail,copal
aoirde,of honor
armáil,armed
ceintiméadar,centimeter
bitseach,bitty
cliathach,lateral
osnádúrtha,supernatural
litearthacht,literacy
deisbhéalach,polite
fardal,inventory
haitéir,eater
báinín,white
slisín,slice
aicearra,shortcut
leantach,follow up
coibhéis,equivalent
slogtha,swallowed
vacsaín,vaccine
scairbh,treasure
óstóir,host
blús,blouse
lile,lily
tona,tone
blár,flower
stil,style
calóg,flake
céide,why
osnaíl,sigh
crosáid,crusade
fíneálta,fine
craobhóg,twig
gealas,bright
gaofar,windy
sreinge,wire
bolgach,smallpox
leamhan,moth
plámás,plums
mí-oiriúnach,inappropriate
miondíoltóir,retailer
aisfhreagra,feedback
meathlaigh,degenerate
cumraíocht,configuration
léachtóireacht,lecturing
stailceoir,striker
gineadóir,generator
míniúchán,explanation
ríméadach,funny
cuntaois,accounting
fuireach,stay
peadairín,Peter
páistiúil,childish
mioneolas,detailed information
sceadamán,scumbag
díolaíocht,sale
monaraigh,manufacturers
parlaiminteach,parliamentary
crochadóir,hangman
nóibhíseach,novice
muirbheach,sad
closamhairc,audio visual
siméadracht,symmetry
róibín,robin
tochas,itching
claibín,lid
meirbh,quick
deifre,hurry
tinneall,hearth
fuadach,kidnapping
damnú,damnation
dlaoi,dlaoi
scól,school
olar,drink
sonc,sonc
sól,luxury
eipic,epic
aibíd,alphabet
naprún,an apron
uathúil,unique
fíniúin,vine
achasán,cause
fearsaid,spindle
garrán,a grove
léasóir,lessor
fliúit,flute
sinsearacht,seniority
aithnidiúil,familiar
smachtbhanna,sanction
cnámharlach,skeleton
cláiríneach,clarinet
sinseartha,ancestors
gráinneog,hedgehog
paimfléad,pamphlet
cáinteach,critical
ambaiste,ambush
béiceach,beckon
diúilicín,mussel
cleasanna,tricks
féaráilte,grazed
milseacht,sweetness
seachadadh,delivery
insealbhaigh,incumbent
oibleagáideach,obligatory
urchomhaireach,opposite
díomhaointeas,idleness
tútach,tut
frídín,a germ
piorra,pear
ceirín,cherry
eascra,beaker
Iúpatar,Jupiter
rialáil,regulation
spúinse,sponge
buaircín,conifer
múscailt,wake up
foghlaí,thieves
moing,moing
patról,patrol
stuaic,peak
bundún,bottom fort
lorga,footprints
veist,vest
bulla,bull
stáca,stack
indiu,today
pailm,palm
zú,zoo
ró-,too
Inid,Ind
úil,úl
pióg,pie
till,till
rois,rosy
sás,satisfaction
crosach,cross
colgach,colloquial
ropaire,auctioneer
gíoscán,gizmo
sreangán,string
heicteár,hectare
buaiceas,peak
caifeach,coffee
rialtóir,controller
criathar,sieve
alcólach,alcoholic
maíomh,claim
áibhirseoir,exaggerator
síciatraí,a psychiatrist
gaisciúil,heroic
feochadán,thistle
cóipcheart,copyright
téitheoir,heater
Anglacánach,Anglican
comharthaigh,signal
creidiúnaí,creditor
scannalach,scandalous
íocshláinte,medicine
moltóireacht,judgement
caolchúiseach,subtle
comparáideach,comparative
gaolmhaireacht,relationship
aiteas,Attitude
altach,articulated
éilips,ellipse
beannú,greeting
tarchur,transmission
coimircí,safeguards
maidrín,morning
caise,cheese
stiúg,Stew
polla,hole
imreas,play
ózón,ozone
cáim,cam
lic,lick
ríog,royal
gail,steam
ribeach,capillary
coiléar,collar
samhnas,dance
taiscéal,explore
leanbaí,children
iarmhar,residue
bromach,bromance
céillí,ceilidh
áiméan,amen
grianghrafadóireacht,photography
críochdheighilt,partition
sreangscéal,wire story
liobrálachas,liberalism
coigeartaigh,adjust
síceolaíoch,psychological
onnmhaire,export
doirteadh,pouring
cleachtóir,practitioner
speictream,spectrum
bladhaire,blade
deontóir,donor
baincéir,banker
babhtáil,swap
oilteacht,proficiency
mistéireach,mysterious
siompóisiam,symposium
neamhshaolta,unworldly
gráinneach,grainy
uileghabhálach,comprehensive
duibhe,black
lamháil,margin
lámhacán,pistol
féarmhar,green
tréadach,pastoral
liamhás,ham
múchadh,turn off
bachall,boy
dea-,good
imeasc,among
sleán,a spear
muine,trust
fonsa,hoop
pluma,plum
bólaí,bulls
burla,bale
teasc,text
uasta,maximum
snúcar,snooker
draein,drain
drom,back
dísc,disc
custard,custard
crúibín,claw
arraing,add
móidigh,increase
síodúil,silky
batráil,battery
coiscín,condom
coscrach,prohibitive
uiríseal,humble
caiscín,cask
Gréigis,Greek
beacán,mushroom
cumtha,invented
cluich,play
sconna,tap
smaointeoir,a thinker
measarthacht,moderation
dorchaigh,darkened
iolrachas,plurality
cileagram,kilogram
féinmharú,suicide
doirseoir,janitor
seicheamh,sequence
gearrcach,swift
friotháil,feed
loisceoir,incinerator
coimpléasc,complex
dochloíte,inconclusive
gráinnín,grain
glóthach,jelly
aontumha,unity
ramhraigh,get fat
pléascach,explosive
tiomantas,commitment
ollphéist,monster
leasmháthair,stepmother
pleidhcíocht,obstetrics
scrobarnach,scrubby
éagothroime,inequality
leithreasaigh,appropriate
fuaire,received
raiméis,rame's
targaid,target
cluaisín,tab
facs,fax
crág,crag
anás,pleasure
ialtóg,bat
dílse,true
draid,magic
